base_price,discounted_price,product_name,category,brand,description
2.65,2.65,Lait De Coco Au Cacao 33cl Bio,Boissons,Rebel kitchen,Délicieux lait de coco au chocolat de chez Rebel Kitchen
3.85,3.85,Lait De Coco 1l Bio,Boissons,Dr martins,"Cette boisson rafraîchissante au goût délicieux à l’avantage de contenir un véritable cocktail de vitamines et de minéraux essentiels ! En effet, sa teneur importante en vitamine C, E et B12 la transforme en véritable allié anti-fatigue ! Et sa richesse en fer, calcium, magnésium, potassium et zinc en font une boisson très bénéfique pour l’organisme."
1.95,1.95,Lait De Coco Au Chocolat 25cl Bio,Boissons,Rebel kitchen,Délicieux
2.65,2.65,Lait De Coco Au Thé Vert Matcha 33cl Bio,Boissons,Rebel kitchen,Délicieux lait de coco au thé vert matcha biologique de chez Rebel Kitchen.
3.25,3.25,Sève De Bouleau 33cl Bio,Boissons,Belseva,"L'eau de bouleau possède de nombreux bienfaits : elle aide à la fonte de la cellulite, améliore l'état de la peau, stimule le système immunitaire et favorise l'élimination des toxines dans l'organisme. L'eau de Bouleau convient aux végétariens."
2.35,2.35,Jus D'aloe Vera à La Grenade 35cl Bio,Boissons,Green beverages,"Nos feuilles d'aloe vera sont récoltées et triées avec soin par les femmes du groupement de petits producteurs de la province de Prachuap khiri Khan, en Thailande."
5.55,5.55,Sirop Grenadine 50cl,Boissons,Meneau,"Sucre des îles, fruits d'Aquitaine, à cette époque le port de Bordeaux était le lieu de tous les métissages. Artisan sirupier depuis plus d'un siècle, garant de la tradition, nous vous offrons dans cette ancienne recette le meilleur de la nature issu de l'agriculture biologique."
5.55,5.55,Sirop Menthe 50cl,Boissons,Meneau,"Sucre des île, fruits d'aquitaine, à cette époque le port de Bordeaux était le lieu de tous les métissages. "
2.35,2.35,Jus D'aloe Vera Au Citron 35cl Bio,Boissons,Green beverages,"Nos feuilles d'aloe vera sont récoltées et triées avec soin par les femmes du groupement de petits producteurs de la province de Prachuap khiri Khan, en Thailande."
2.35,2.35,Jus D'aloe Vera Nature 35cl Bio,Boissons,Green beverages,"Nos feuilles d'aloe vera sont récoltées et triées avec soin par les femmes du groupement de petits producteurs de la province de Prachuap khiri Khan, en Thailande."
2.9,2.9,Smoothie Vert Orange 25cl Bio,Boissons,Voelkel,"Smoothie vert à l'orange, chou kale et épinard."
2.9,2.9,Smoothie Vert Mangue 25cl Bio,Boissons,Voelkel,"Smoothie vert à la mangue, chou frisé et épinard."
1.89,1.89,Jus Pruneaux 25cl Bio,Boissons,Vitamont,"Ce jus est extrait dans notre atelier de Monflanquin,  à partir de la prune d'ente séchée, variété traditionnelle du pruneau d'agen."
2.99,2.99,Jus De Citron 50 Cl Bio,Boissons,Eurofood,"Ce jus de citron prêt à l'emploi est fait à partir de fruits mûris sous le soleil de Sicile, cultivés conformément aux méthodes de l'agriculture biologique, préssés et mis en bouteille sur le lieu de récolte."
1.79,1.79,Jus Legume 25cl Bio,Boissons,Vitamont,Légumes sauf carottes : France
5.55,5.55,Sirop Citron 50cl,Boissons,Meneau,Un sirop de citron qui vous dévoile le meilleur des parfums pour vous faire redécouvrir le goût de l'authentique.
6.9,6.9,Jus Myrtille Pur 25cl Bio,Boissons,La monediere,Jus de myrtilles sauvages
1.9,1.9,Jus De Citron Vert 25cl Bio,Boissons,Eurofood,
2.9,2.9,Citronnade Jaune 75cl Bio,Boissons,Vitamont,Boisson au jus de citrons.
5.75,5.75,Jus De Cerise 700ml Bio,Boissons,Elite naturel,Jus De Cerise 700Ml Bio.
5.99,5.99,Jus De Myrtille 700ml Bio,Boissons,Elite naturel,Jus de Myrtille 700Ml.
3.3,3.3,Boisson Douceur Amande 1l Bio,Boissons,Evernat,"Idéale pour le petit déjeuner ou le goûter, cette boisson peut être dégustée fraîche, chaude, ou agrémentée de céréales ! Goût Chocolat avec un léger goût d'amande. Pauvre en acides gras saturés et source de calcium. "
6.39,6.39,Jus De Grenade Frais 75cl Bio,Boissons,Organic bloom,Jus de grenade flash pasteurisé biologique.
5.19,5.19,Jus De Pamplemousse Rose Frais 1l Bio,Boissons,,Jus de pamplemousse rose.
2.5,2.5,Kéfruit Figue & Citron 50cl Bio,Boissons,Karma,Kéfruit figue & citron 50Cl Bio.
7.95,7.95,50cl Jus Myrtil.bio Vitagermin Bio,Boissons,Vitabio,"Le pur jus de myrtilles bio Vitagermine est élaboré à partir de myrtilles issues de l'agriculture biologique, c'est-à-dire cultivées sans engrais chimiques ni pesticides. Il procure toutes les saveurs et les propriétés nutritionnelles du fruit. Le dépôt est naturel et constitue un signe de qualité."
3.1,3.1,Kombucha Au Citron 50cl Bio,Boissons,Karma,Thé fermenté au citron bio.
2.29,2.29,Boisson à L'avoine & Calcium 1l Bio,Boissons,Bonneterre,Boisson à l'Avoine & Calcium 1L Bio.
3.19,3.19,Kombucha Framboise 50cl Bio,Boissons,Karma,Kombucha Framboise 50CL Bio.
3.1,3.1,Kombucha Au Gingembre 50cl Bio,Boissons,Karma,"Karma Kombucha est une boisson pétillante, vivante, vifiante, 100% bio et naturelle."
4.99,4.99,Kombucha 1l Bio,Boissons,Green age,Thé vivant fermenté 100% biologique.
3.1,3.1,Kombucha Grenade Boost 50cl Bio,Boissons,Karma,Thé fermenté au jus de grenade bio.
3.1,3.1,Kombucha Thé Vert Nature 50cl Bio,Boissons,Karma,Kombucha Thé vert nature 50CL Bio.
2.95,2.95,Boisson à Base De Chocolat Et De Noisettes 1l Bio,Boissons,Bonneterre,Le mélange des Noisettes et du Chocolat pour une boisson onctueuse et extra-gourmande au goût de pâte à tartiner.
2.29,2.29,Infusion Rafraîchissante Au Gingembre 25cl Bio,Boissons,So free,Infusion rafraîchissante au Gingembre 25Cl Bio.
1.59,1.59,Limonade 33cl Bio,Boissons,Oxfam,Limonade 33Cl Bio.
2.39,2.39,Boisson Au Riz Rice Drink Coco 1l Bio,Boissons,Lima,Harmonie parfaite entre la douceur du riz et le goût envoutant de la noix de coco.
2.15,2.15,Boisson à L'avoine Sans Gluten 1l Bio,Boissons,The bridge,"Le lait végétal apprécié de tous, pour sa douceur et ses nombreux bienfaits."
1.75,1.75,Green Te Gingembre Carda 33cl Bio,Boissons,Lima,
2.55,2.55,Lait D'amande Classic Calcium 1l Bio,Boissons,Ecomil,"Boisson saine et nutritive, enrichie en calcium, cette boisson au lait d'amande est élaborée avec des amandes espagnoles de qualité premium, légèrement toastées et subtilement adoucies au sucre de canne."
16.99,16.99,Lait D'amande En Poudre 400g Bio,Boissons,La mandorle,Lait d'amande en poudre 400G Bio.
2.55,2.55,Boisson Au Quinoa 1l Bio,Boissons,The bridge,Boisson au Quinoa 1L Bio.
4.95,4.95,Lait En Poudre écrémé 300g Bio,Produits frais,Grandeur nature,Lait en poudre écrémé 300G Bio.
18.99,18.99,Lait D'amande En Poudre Probiotiques 400g Bio,Boissons,La mandorle,Lait d'amande en poudre probiotiques 400G Bio.
15.9,15.9,Lait De Coco En Poudre 400g Bio,Boissons,La mandorle,Après 20 ans d'expérience du 
1.55,1.55,Biosoy Nature 1l Bio,Boissons,Soy,"Une délicieuse boisson végétale douce et légère, riche en protéines."
2.3,2.3,Biosoy Vanille 1l Bio,Boissons,Soy,Biosoy Vanille
2.03,2.03,Biosoy Calcium 1l Bio,Boissons,Soy,Boisson au soja.
1.97,1.97,Lait Entier Stérilisé 1l Bio,Produits frais,Biogam,Lait entier bio stérilisé à haute température au plus tôt après la traite grâce au fonctionnement régional de la laiterie exclusivement bio Biogam. 
2.09,2.09,Boisson Avoine 1l Bio,Boissons,The bridge,"The Bridge, située au pieds des Monts Lessini dans les petites Dolomites, a donné origine en 1994 au premier ""lait de riz "" entièrement Italien."
6.45,6.45,Pur Jus De Grenade 1l Bio,Boissons,Elite naturel,Pur jus de grenade 1L Bio.
1.85,1.85,Lait écrémé 1l Bio,Produits frais,Biogam,"Le lait Biogam est collecté uniquement en Lorraine auprès d'éleveurs locaux et mis en bouteille à Reillon, dans la seule unité exclusivement bio d’embouteillage de lait stérilisé en France."
6.6,6.6,"Pack Eau Minérale Pétillante Forte 6x1,5l",Boissons,Celtic,"Pack Eau minérale pétillante Forte 6x1,5L."
4.74,4.74,"Pack Eau Pétillante Légère 6x0,5l",Boissons,Celtic,Celtic est une « eau minérale naturelle » agréée par le Ministère de la Santé en raison de ses vertus thérapeutiques et reste une des très rares sources indépendantes et familiales en France. 
0.99,0.99,"Eau Minérale Pétillante Légère 1,5l",Boissons,Celtic,"Eau minérale pétillante légère 1,5L."
5.94,5.94,"Pack Eau Minérale Pétillante Légère 6x1,5l",Boissons,Celtic,"Pack Eau minérale pétillante légère 6x1,5L."
4.74,4.74,Pack Eau Minérale Pétillante Forte 6x0.5l,Boissons,Celtic,Eau minérale pétillante forte 6x0.5L.
0.79,0.79,"Eau Minérale Pétillante Forte 0,5l",Boissons,Celtic,"Eau minérale pétillante forte 0,5L."
2.29,2.29,Eau Minérale Naturelle 5l,Boissons,Montcalm,Eau minérale naturelle 5L.
27.8,27.8,Hydroxydase 20x20cl ,Boissons,Hydroxydase,"HYDROXYDASE, qui doit son nom à ses propriétés oxydo-réductrices et particulières, n'est pas une eau de boisson courante. C'est une eau minérale naturelle captée et embouteillée, à usage de cure."
4.2,4.2,"Pack Eau Minérale Naturelle 6x1,5l",Boissons,Montcalm,"L’eau minérale naturelle de Montcalm bénéficie d’une protection naturelle ; filtrée au travers des roches qui se sont mises en place il y a plusieurs milliers d’années, elle est telle que la nature nous l’a donnée et conserve des qualités exceptionnelles et sa pureté originelle."
5.7,5.7,"Pack Eau De Source 6x1,5l",Boissons,Rosee de la reine,"Pack Eau de source 6x1,5L."
0.55,0.55,"Eau Minérale Naturelle 0,5l",Boissons,Montcalm,"L’eau minérale naturelle de Montcalm bénéficie d’une protection naturelle ; filtrée au travers des roches qui se sont mises en place il y a plusieurs milliers d’années, elle est telle que la nature nous l’a donnée et conserve des qualités exceptionnelles et sa pureté originelle."
3.3,3.3,Pack Eau Minérale Naturelle 6x0.5l,Boissons,Montcalm,Pack Eau minérale naturelle 6x0.5L.
3.54,3.54,Pack Eau De Source 6x50cl ,Boissons,Rosee de la reine,Pack Eau de source 6x50Cl.
2.49,2.49,Smoothie Mangue & Coco 25cl Bio,Boissons,Vitamont,"Vitamont vous propose de découvrir un large choix de cocktails originaux et riches en saveurs, qui accompagnera à merveille vos soirées entre amis et vos pauses ""plaisir""."
2.99,2.99,Limonade D'antan 75cl Bio,Boissons,Vitamont,"La limonade bio d'Antan, au sucrede canne, vous fait retrouver l'authentique saveur d'autrefois qui vous rappellera tous vos souvenirs d'enfance."
4.15,4.15,Jus De Légumes Breuss 500ml Bio,Boissons,Biotta,"Breuss, mélange harmonieux de précieux jus de légumes, est idéal pour des cures de jus."
1.99,1.99,Boisson Au Riz Rice Drink Original 1l Bio,Boissons,Lima,Le goût naturellement sucré et la saveur rafraîchissante de cette boisson fraîche a conquis toutes les générations à tout moment de la journée !
1.59,1.59,Boisson Au Riz Rice Drink 500ml Bio,Boissons,Lima,Rice drink original est :
0.99,0.99,Boisson Au Riz Rice Drink Original 200ml Bio,Boissons,Lima,Du véritable extrait de vanille bourbon biologique de Madagascar qui s'harmonise à la douceur raffinée de cette boisson au riz pour vous offrir un breuvage à l'arôme délicat.
1.9,1.9,Boisson Au Riz Rice Drink Natural 1l Bio,Boissons,Lima,Les boissons végétales Lima sont 100% biologiques - 100% végétales - 0% lactose - 0% cholestérol. 
2.09,2.09,Boisson Au Riz Rice Drink Calcium 1l Bio,Boissons,The bridge,"Naturellement sans gluten, ce lait de riz nature The Bridge est idéal au petit déjeuner, au goûter ou pour la préparation de desserts ou de sauces. D’une excellente digestibilité au goût doux et agréable se lait conviendra à toute la famille."
2.35,2.35,Boisson Au Riz Chocolat Sans Gluten 1l Bio,Boissons,The bridge,Boisson au riz biologique avec cacao (sans gluten).
2.35,2.35,Boisson Au Riz Rice Drink Vanille 1l Bio,Boissons,The bridge,"The Bridge, située au pieds des Monts Lessini dans les petites Dolomites, a donné origine en 1994 au premier ""lait de riz "" entièrement Italien."
2.99,2.99,Boisson Au Riz Rice Drink Noisette & Amande 1l Bio,Boissons,Lima,"Grâce aux noisettes et amandes, cette boisson à base de riz à la saveur douce et veloutée est une vraie gourmandise, raffinée et originale."
2.97,2.97,Boisson Au Riz Rice Drink Noisette & Amande 3x200ml Bio,Boissons,Lima,"Lima Rice Drink Hazelnut Almond est une boisson délicieuse: 100% végétale, sans sucres ajoutés, contient des glucides naturels provenant de la fermentation du riz. Par la présente, l'amidon de riz est transformormé en glucides. Le Rice Drink Hazelnut Almond doit son goût agréable à la douceur naturelle du riz et de la saveur du noix. L'ajout des pâtes de noisettes et d'amandes, offre ce Rice drink sa saveur douce et veloutée, une vraie gourmandise, raffinée et originale. "
2.65,2.65,Boisson Riz Noisette 1l Bio,Boissons,The bridge,Boisson au riz biologique avec crème de noisette (sans gluten).
2.49,2.49,Boisson Au Riz Rice Drink Calcium 1l Bio,Boissons,Lima,"Boisson biologique à base de riz avec ajout d'algues, source naturelle de calcium."
3.49,3.49,Boisson Au Riz Thé Vert Matcha & Sencha 1l Bio,Boissons,Bonneterre,Une recette aux notes fines de Thé Vert pour un peu de douceur.
2.59,2.59,Boisson Au Riz Rice Drink Vanille 1l Bio,Boissons,Lima,Boisson de riz à l'extrait de vanille biologique sans sucres ajoutés. Elle contient des sucres naturels en provenance de la fermentation du riz.
3.99,3.99,Lait Amande Degrais Tetra 1l Bio,Boissons,La mandorle,"Alternative végétale idéale, ce Lait d'amande est obtenu à partir d'amandes douces de Sicile, naturellement riche en protéines, calcium et magnésium de gaute qualité."
1.79,1.79,Lait D'amandes à La Vanille 200ml Bio,Boissons,La mandorle,Boisson à l'amande et à la vanielle issue de l'agriculture biologique.
2.45,2.45,Boisson Au Riz Rice Drink Coco 1l Bio,Boissons,The bridge,Boisson de riz à la noix de coco à base de riz issu de l'Agriculture Biologique.
2.55,2.55,Lait D'amande Classique Sans Gluten 1l Bio,Boissons,Ecomil,"Les laits d'amande EcoMil se consomment à tout moment de la journée, froids ou chauds et peuvent être utilisés dans la préparation de vos recettes: sauces, gâteaux, crêpes, flans, etc."
4.95,4.95,Lait D'amande Sans Gluten 1l Bio,Boissons,Valdibella,Lait d'amande sans gluten 1L Bio.
1.99,1.99,Thé Glacé Gingembre Charitea Green 330ml Bio,Boissons,Charitea,Thé vert glacé au gingembre 33Cl Bio.
1.99,1.99,Thé Glacé Charitea Red 330ml Bio,Boissons,Charitea,Charitea Red 330ML Bio.
3.29,3.29,Boisson à L'amande & Caramel 1l Bio,Boissons,Bonneterre,"Une boisson, pauvre en acide gras saturés, aux notes d'Amande et de Caramel réhaussée par une pointe de Sel Marin."
3.75,3.75,Boisson Douceur Amandes Chocolat 1l Bio,Boissons,Evernat,"Boisson à base d'amande, de chocolat, pauvres en acides gras saturés, source de calcium."
3.75,3.75,Boisson Douceur Amande Vanille 1l Bio,Boissons,Evernat,Découvrez 
3.29,3.29,Boisson Douceur à Base De Chanvre 1l Bio,Boissons,Evernat,"Boisson biologique à base de riz, de chanvre et d'algue Lithothamnium calcareum source de calcium, stérilisée UHT."
2.65,2.65,Lait De Coco Au Café 33cl Bio,Boissons,Rebel kitchen,Délicieux lait de coco au café de chez Rebel Kitchen.
1.42,1.42,Lait écrémé 1l Bio,Produits frais,Grandeur nature, Lait de vache écrémé stérilisé UHT issu de l'agriculture biologique.
1.8,1.8,Lait Entier 1l Bio,Produits frais,Grandeur nature,Lait de vache entier stérilisé UHT issu de l'agriculture biologique.
5.15,5.15,Kombucha Gingembre 1l Bio,Boissons,Karma,Le pur jus de gingembre frais biologique donne à 
2.45,2.45,Jus De Baobab & Gingembre 33cl Bio,Boissons,Matahi,Pour un effet boost fortifiant et désaltérant!
5.15,5.15,Karma Kombucha Grenade Boost 1l Bio,Boissons,Karma,"Portez ce thé naturellement gazeux à vos lèvres... une légère odeur de fermentation vous surprend puis vous rassure, c’est la même depuis que la recette du kombucha se transmet, il y a plus de 2000 ans, et la seule qui témoigne que le kombucha est 100% NATUREL et VIVANT (non-pasteurisé)."
3.95,3.95,Jus D'orange Matin Tonique 1l Bio,Boissons,Vitamont,"Vitamont, spécialiste en jus de fruits et jus de légumes biologiques, sélectionne uniquement des produits cultivés dans le respect de l’agriculture Bio et cueillis à maturité."
3.45,3.45,"Boisson Riz, Millet & Macadamia 1l Bio",Boissons,Bonneterre,"En associant la douceur du millet à la finesse de la noix de la macadamia, Bonneterre propose la Boisson riz millet macadamia bio une boisson végétale gourmande."
1.1,1.1,Boisson Soja Chocolat 20cl Bio,Boissons,Soy,Boisson soja chocolat 20Cl Bio.
1.1,1.1,Boisson Soja Vanille 20cl Bio,Boissons,Soy,Délicieuse boisson végétale mariant tous les bienfaits nutritionnels du soja à la douceur de la vanille de Madagascar. Ce format pocket est idéal pour une pause gourmande à tout moment de la journée.
4.69,4.69,Cocktail Ananas Citron Vert 75cl Bio,Boissons,Vitamont,Cocktail ananas citron vert 75Cl Bio.
3.15,3.15,Yogi Chai 1l Bio,Epicerie sucrée,Yogi tea,Yogi Chai 1L Bio.
9.9,9.9,Jus De Pomme 3l Bio,Boissons,Les fees bio,Jus de pomme 3L Bio.
3.99,3.99,"Jus D'orange, Carotte Et Citron 75cl Bio",Boissons,Vitamont,"Jus d'orange, carotte et citron 75Cl Bio."
3.49,3.49,Pur Jus De Raisin France 1l Bio,Boissons,O natur,Pur jus de raisin France 1L Bio.
2.29,2.29,Boisson à L'épeautre 1l Bio,Boissons,Lima,Lait d’Épeautre 1L Bio.
2.99,2.99,Pur Jus Multifruits 1l Bio,Boissons,Les fees bio,Pur jus multifruits 1L Bio.
2.97,2.97,Boisson Au Riz Rice Drink Original 3x200ml Bio,Boissons,Lima,Les boissons végétales Lima sont 100% biologiques - 100% végétales - 0% lactose - 0% cholestérol. 
2.99,2.99,Boisson à L'avoine Chocolat 1l Bio,Boissons,Lima,Une boisson d'avoine onctueuse au cacao biologique enrichie en calcium!
2.69,2.69,Lait De Vache Sans Lactose 1l Bio,Régime Particulier,Heirler,"Chauffé à très haute température, homogénéisé"
2.35,2.35,Boisson Au Riz De Camargue Nature 1l Bio,Boissons,Biosoy,"Depuis la création de Soy en 1982, nous privilégions les ingrédients cultivés localement."
2.79,2.79,Boisson D'avoine à La Vanille 1l Bio,Boissons,Lima,"La boisson d'avoine à l'extrait de vanille biologique, sans sucrse ajoutés, doit sa saveur douce aux glucides à assimilation lente obtenus par la transformation naturelle de l'amidon de l'avoine sous l'action des enzymes. Naturellement sans lactose et pauvre en graisse."
3.69,3.69,Nutricoco 1l Bio,Boissons,Evernat,La boisson végétale au lait de coco Nutricoco 
1.79,1.79,Lait D'amande Au Chocolat 200ml Bio,Boissons,La mandorle,Après 20 ans d'expérience du 
3.1,3.1,Boisson Epeautre/riz/noisettes 1l Bio,Boissons,Bonneterre,"Dans votre quête d'authencité et de sécurité, Bonneterre choisit l'agriculture biologique et sélectionne les ingrédients les plus purs possibles, les plus vrais. Sans sucres, ni arôme ajouté, la boisson Epeautre riz noisette Bonneterre associe l'authencité des céréales à la douceur des noisettes."
1.65,1.65,Limonade D'antan 33cl Bio,Boissons,Vitamont,"Vitamont spécialiste en jus de fruits, jus de légumes biologiques et boissons gazeuses fruitées, présente un incontournable des gouters des enfants :"
2.45,2.45,Eau De Coco 33cl Bio,Boissons,Dr martins,L'
5.99,5.99,Kombucha D-tox 1l Bio,Boissons,D tox,Le kombucha prend ses origines en Chineantique où il est appelé champignon de longue vie.
5.99,5.99,Sirop Fraise Au Sucre De Canne 50cl Bio,Boissons,Meneau,Un sirop de Fraise qui vous dévoile le meilleur des parfums pour vous faire redécouvrir le goût de l'authentique.
2.45,2.45,Boisson à L'épeautre Calcium 1l Bio,Boissons,Lima,Boisson à l'épeautre Calcium 1L Bio.
3.6,3.6,Boisson Millet Amande & Noisette 1l Bio,Boissons,Bonneterre,Boisson millet amande & noisette 1L Bio.
4.95,4.95,Jus De Coco 1l Bio,Boissons,Dr martins,Jus De Coco 1L Bio.
6.1,6.1,Sirop De Fruits Rouges 50cl Bio,Boissons,Meneau,Un sirop de Fruits Rouges qui vous dévoile le meilleur des parfums pour vous faire redécouvrir le goût de l'authentique.
3.79,3.79,Jus De Curcuma 50cl Bio,Boissons,Karma,Karma Curcuma est la première boisson de curcuma frais et à faible teneur en sucres. Il vous restitue tous les bienfaits de cette racine et aide à vous désaltérer tout en stimulant vos défenses naturelles. Cette boisson bio savoureuse dévoile des saveurs uniques.
4.29,4.29,Karma Botanik Ginbriscus 50cl Bio,Boissons,Karma,Karma Botanik Ginbriscus 50Cl Bio.
8.35,8.35,Sirop De Citron 1l Bio,Boissons,Meneau,Un sirop de Citron qui vous dévoile le meilleur des parfums pour vous faire redécouvrir le goût de l'authentique.
6.99,6.99,Sirop De Framboise 50cl Bio,Boissons,Meneau,Un sirop de Framboise qui vous dévoile le meilleur des parfums pour vous faire redécouvrir le goût de l'authentique.
8.35,8.35,Sirop De Grenadine 1l Bio,Boissons,Meneau,Un sirop de grenadine qui vous dévoile le meilleur des parfums pour vous faire redécouvrir le goût de l'authentique.
7.3,7.3,Sirop De Cassis 50cl Bio,Boissons,Meneau,Un sirop de Cassis qui vous dévoile le meilleur des parfums pour vous faire redécouvrir le goût de l'authentique.
5.95,5.95,Sirop De Passion 50cl Bio,Boissons,Meneau,Un sirop de passion qui vous dévoile le meilleur des parfums pour vous faire redécouvrir le goût de l'authentique.
7.49,7.49,Sirop De Pêche 50cl Bio,Boissons,Meneau,Un sirop de pêche qui vous dévoile le meilleur des parfums pour vous faire redécouvrir le goût de l'authentique.
8.35,8.35,Sirop De Menthe 1l Bio,Boissons,Meneau,Un sirop de menthe qui vous dévoile le meilleur des parfums pour vous faire redécouvrir le goût de l'authentique.
15.95,15.95,Lait De Chèvre En Poudre 400g Bio,Produits frais,Etikebio,Lait de chèvre en poudre 400G Bio.
15.9,15.9,Lait D'amandes En Poudre Instantanée 400g Bio,Boissons,Ecomil, Lait d'amandes en poudre instantanée SANS gluten ni lactose.
1.59,1.59,"Lait Demi-écrémé 1,5% 1l Bio",Produits frais,Vilactee,Lait de vache demi-écrémé stérilisé UHT.
2.15,2.15,Lait Frais Demi-écrémé 1l Bio,Produits frais,Gaborit, 
4.39,4.39,Lait D'amandes 1l Bio,Boissons,Perlamande,"Boisson 100% végétale. Sans conservateur ni colorant. Sans saccharose ajouté, sans gluten, sans lactose ni protéine de lait. "
2.89,2.89,Jus De Pommes 75cl Demeter Bio,Boissons,Coteaux nantais,"Le jus de pommes Côteaux Nantais est 100% pur jus pressé, sans sucres ou saccharose ajoutés. Un délicieux jus de qualité, made in France, certifié Bio !"
1.99,1.99,Boisson Soya Calcium Au Concentré De Pommes 1l Bio,Boissons,Provamel,"De la première goutte, notre Boisson Soja Calcium ne vous réserve que DU BON."
1.69,1.69,Soya Nature Sans Sucres 1l Bio,Boissons,Provamel,"Nos délicieuses boissons au soja sont produites à base de fèves de soja entières, selon un procédé de de fabrication naturel."
2.1,2.1,Soya Chocolat 1l Bio,Boissons,Provamel,Une envie irrépressible de CHOCOLAT? Succombez à notre Boisson Soja Choco. Une éclaircie dans LE CIEL DU CHOCOLAT. Une boisson au chocolat et au soja si différente des autres que le reste de la table peut aller se cacher!
2.4,2.4,Soya Vanille 1l Bio,Boissons,Provamel,Envie d'une Boisson Soja un peu DIFFERENTE des autres? Nous avons ce qu'il vous faut: une boisson au soja avec des extraits de VANILLE BIO. Aussi rafraîchissant que délicieux. Le seul risque: être accro. Autant en acheter tout de suite plusieurs !
3.1,3.1,Lentilles Blondes 500g Bio,Epicerie Salée,Markal,Lentilles Blondes 500G Bio.
1.59,1.59,Yaourt Brebis Nature 2x125g Bio,Produits frais,Naturalia,Yaourt Brebis Nature 2X125G Bio
16.9,16.9,Jus De Grenade Bag In Box 3l,Boissons,Elite naturel,Jus de Grenade Bag In Box 3L Bio.
5.6,5.6,Jus De Grenade Pink 1l,Boissons,Elite naturel,Jus De Grenade Pink 1L.
2.79,2.79,Haricots Rge500g Bio,Epicerie Salée,Markal,Les légumineuses sont très intéressantes d'un point de vue nutritionnel et vous permettent de diversifier votre alimentation. N'hésitez pas à  découvrir l'ensemble de nos légumineuses Markal
13.35,13.35,Citrobiotic Liquide Pamplemousse 50ml Bio,Santé & Bien-être,Source claire,"CitroBiotic® est un extrait tiré des pépins et du péricarpe blanc du pamplemousse. Il contient dans une concentration relativement élevée de précieux bioflavonoïdes et de l´acide ascorbique, la vitamine C."
2.99,2.99,Pur Jus De Grenade 25cl Bio,Boissons,Elite naturel,Pur Jus De Grenade 25Cl Bio.
1.79,1.79,Jus De Tomates De Marmande 25cl Bio,Boissons,Vitamont,"Les tomates, cueillies à maturité, sont pressées à proximité du lieu de récolte. "
5.45,5.45,50cl Jus De Grenade Vitabio Bio,Boissons,Vitabio,La grenade est un fruit particulièrement riche en antioxydants qui participent à la protection de nos cellules contre le vieillissement.
3.35,3.35,Jus De Carottes Lactofermenté 70cl Bio,Boissons,Voelkel,Jus de carottes lactofermenté 70CL Bio.
5.5,5.5,Jus De Grenade 700ml Bio,Boissons,Elite naturel,Jus De Grenade 700Ml Bio.
1.79,1.79,Jus Carotte 25cl Bio,Boissons,Vitamont,"Origine : Normandie, Andalousie"
2.81,2.81,Jus De Poires 1l Bio,Boissons,Leroyer,Jus de poires 1L Bio.
2.79,2.79,Jus De Mangue Multifruits 75cl Bio,Boissons,Voelkel,Jus de Mangue Multifruits 75CL Bio.
2.49,2.49,Smoothie Mangue Orange 25cl Bio,Boissons,Vitamont,Smoothie Mangue Orange 25Cl Bio.
3.9,3.9,Cocktail Mangue Banane 75cl Bio,Boissons,Vitamont,"Offrez-vous une dose de fraîcheur à tous moments de la journée avec le Cocktail Mangue Banane 75cl de Vitamont, pour faire le plein d'énergie !"
2.89,2.89,Jus De Raisin 75cl Bio,Boissons,Jacoby,"Ce jus de raisin biologique est issu de variétés de raisin sélectionnées, mûries au soleil et transformées directement après la récolte dans leurs pays d'origine : l'Italie et le France."
10.9,10.9,Jus D'orange 3l Bio,Boissons,Les fees bio,La fontaine à jus délicieusement pratique.
4.9,4.9,Jus Ananas 1l Bio,Boissons,Vitamont,Offrez-vous une dose de fraîcheur à tous moments de la journée avec le Pur Jus d'Ananas Tetra 1L de Vitamont ! 1L
4.29,4.29,Jus D'orange Avec Pulpe 1l Bio,Boissons,Planete bio,Découvrez le jus d'orange avec pulpe de Planète Bio ! Naturellement riche en vitamine C.
4.99,4.99,Huile De Colza Vierge 75cl Bio,Epicerie Salée,Naturalia,Huile de colza vierge 75Cl Bio.
3.39,3.39,Jus Pomme 1l Bio,Boissons,Contesse nicolas,Ce pur jus de pommes au trouble naturel est issu de l'agriculture biologique dont nous sommes les pionniers depuis plus de trente ans. 
2.25,2.25,Moutarde De Dijon 350g Bio,Epicerie Salée,Naturalia,Moutarde de Dijon 350G Bio.
6.99,6.99,Huile D'olive Vierge Extra 75cl Bio,Epicerie Salée,Naturalia,Huile d'olive vierge extra 75Cl Bio.
3.99,3.99,Huile De Tournesol Vierge 75cl Bio,Epicerie Salée,Naturalia,Huile de tournesol vierge 75Cl Bio.
8.99,8.99,Huile D'olive Vierge Extra 1l Bio,Epicerie Salée,Naturalia,Huile d'olive vierge extra 
4.95,4.95,Herbamare En Pate 250g Bio,Epicerie Salée,Herbamare,"Bouillon de légumes concentré avec du sel marin, pour la préparation de bouillons clairs et de fons de sauces."
1.85,1.85,Mélange Vitalité 40g Bio,Epicerie Salée,Bioforce,BioSnacky Mélange Vitalité 40G Bio
1.85,1.85,Melange Doux 40g Bio,Epicerie Salée,Bioforce,"Faire germer jour après jour des germes et des pousses fraîches et croquante, c'est facile avec les semences BioSnacky Original."
